sales_order_id,sales_order_number,document_date,customer_id,customer_name,line_number,product_id,product_code,product_name,quantity,unit,standard_price,discount_rate,actual_price,subtotal_amount,tax_amount,total_amount,order_status,document_status,transaction_type,sales_department,salesperson,planned_delivery_date,is_urgent,contract_number,project_name,end_customer,quotation_number,notes,created_date,status
SO0000075,SO-202406-00030,2024-06-11,10005,西安惠农农科科技有限公司,10,P0006,UAV-JF-ENT-AG,UAV-JF-ENT-AG,3,台,22999,13.7%,19856.6,59569.8,7744.07,67313.88,已发货,已确认,项目销售,销售一部,陈静,2024-07-22,否,HT-2024-269,株洲市种植大户应用项目,西安惠农农科科技有限公司,QT-202406-00030,,2024-06-11,Active
SO0000076,SO-202406-00030,2024-06-11,10005,西安惠农农科科技有限公司,20,P0010,UAV-BF-IND-H30,UAV-BF-IND-H30,15,台,58999,6.0%,55464.95,831974.2,108156.65,940130.85,已发货,已确认,项目销售,销售一部,陈静,2024-07-06,否,HT-2024-269,株洲市种植大户应用项目,西安惠农农科科技有限公司,QT-202406-00030,,2024-06-11,Active
SO0000077,SO-202406-00030,2024-06-11,10005,西安惠农农科科技有限公司,30,P0009,UAV-BF-IND-H20,UAV-BF-IND-H20,11,台,45999,5.5%,43461.58,478077.42,62150.07,540227.49,已发货,已确认,项目销售,销售一部,陈静,2024-08-07,否,HT-2024-269,株洲市种植大户应用项目,西安惠农农科科技有限公司,QT-202406-00030,,2024-06-11,Active
SO0000078,SO-202303-00031,2023-03-01,10005,西安惠农农科科技有限公司,10,P0006,UAV-JF-ENT-AG,UAV-JF-ENT-AG,11,台,22999,10.0%,20688.91,227577.97,29585.14,257163.1,已发货,已确认,项目销售,销售一部,周杰,2023-04-28,否,HT-2023-189,西安惠农农科科技有限公司设备采购项目,西安惠农农科科技有限公司,QT-202302-00395,,2023-03-01,Active
SO0000079,SO-202303-00031,2023-03-01,10005,西安惠农农科科技有限公司,20,P0009,UAV-BF-IND-H20,UAV-BF-IND-H20,9,台,45999,11.8%,40593.6,365342.41,47494.51,412836.92,已发货,已确认,项目销售,销售一部,周杰,2023-04-10,否,HT-2023-189,西安惠农农科科技有限公司设备采购项目,西安惠农农科科技有限公司,QT-202302-00395,,2023-03-01,Active
SO0000080,SO-202303-00031,2023-03-01,10005,西安惠农农科科技有限公司,30,P0010,UAV-BF-IND-H30,UAV-BF-IND-H30,17,台,58999,13.7%,50924.5,865716.52,112543.15,978259.67,已发货,已确认,项目销售,销售一部,周杰,2023-03-22,否,HT-2023-189,西安惠农农科科技有限公司设备采购项目,西安惠农农科科技有限公司,QT-202302-00395,,2023-03-01,Active
SO0000081,SO-202405-00032,2024-05-16,10006,青岛农翼农技股份有限公司,10,P0006,UAV-JF-ENT-AG,UAV-JF-ENT-AG,2,台,22999,0.0%,22999.0,45998.0,5979.74,51977.74,已发货,已确认,直销,销售一部,陈静,2024-06-22,否,,,青岛农翼农技股份有限公司,QT-202405-00533,,2024-05-16,Active
SO0000082,SO-202310-00033,2023-10-19,10006,青岛农翼农技股份有限公司,10,P0010,UAV-BF-IND-H30,UAV-BF-IND-H30,2,台,58999,0.0%,58999.0,117998.0,15339.74,133337.74,已发货,已确认,直销,销售一部,张伟,2023-11-06,否,,,青岛农翼农技股份有限公司,QT-202310-00559,,2023-10-19,Active
SO0000083,SO-202304-00034,2023-04-23,10007,长沙沃土农服股份有限公司,10,P0009,UAV-BF-IND-H20,UAV-BF-IND-H20,20,台,45999,12.1%,40430.67,808613.35,105119.74,913733.09,已发货,已确认,项目销售,销售一部,张伟,2023-06-08,否,HT-2023-115,长沙沃土农服股份有限公司设备采购项目,长沙沃土农服股份有限公司,QT-202304-00575,,2023-04-23,Active
SO0000084,SO-202304-00034,2023-04-23,10007,长沙沃土农服股份有限公司,20,P0006,UAV-JF-ENT-AG,UAV-JF-ENT-AG,4,台,22999,7.4%,21299.14,85196.57,11075.55,96272.13,已发货,已确认,项目销售,销售一部,张伟,2023-05-23,否,HT-2023-115,长沙沃土农服股份有限公司设备采购项目,长沙沃土农服股份有限公司,QT-202304-00575,,2023-04-23,Active
SO0000085,SO-202304-00034,2023-04-23,10007,长沙沃土农服股份有限公司,30,P0010,UAV-BF-IND-H30,UAV-BF-IND-H30,9,台,58999,7.7%,54451.64,490064.79,63708.42,553773.22,已发货,已确认,项目销售,销售一部,张伟,2023-05-19,否,HT-2023-115,长沙沃土农服股份有限公司设备采购项目,长沙沃土农服股份有限公司,QT-202304-00575,,2023-04-23,Active
SO0000086,SO-202403-00035,2024-03-09,10007,长沙沃土农服股份有限公司,10,P0009,UAV-BF-IND-H20,UAV-BF-IND-H20,7,台,45999,5.1%,43672.63,305708.43,39742.1,345450.53,已发货,已确认,直销,销售一部,冯涛,2024-04-08,否,,,长沙沃土农服股份有限公司,QT-202403-00035,,2024-03-09,Active
SO0000087,SO-202403-00035,2024-03-09,10007,长沙沃土农服股份有限公司,20,P0006,UAV-JF-ENT-AG,UAV-JF-ENT-AG,9,台,22999,13.0%,20005.48,180049.31,23406.41,203455.72,已发货,已确认,直销,销售一部,冯涛,2024-05-08,否,,,长沙沃土农服股份有限公司,QT-202403-00035,,2024-03-09,Active
SO0000088,SO-202405-00036,2024-05-24,10007,长沙沃土农服股份有限公司,10,P0010,UAV-BF-IND-H30,UAV-BF-IND-H30,11,台,58999,5.1%,56005.11,616056.16,80087.3,696143.46,已发货,已确认,项目销售,销售一部,谢文,2024-07-15,否,HT-2024-033,长沙沃土农服股份有限公司设备采购项目,长沙沃土农服股份有限公司,QT-202405-00534,,2024-05-24,Active
SO0000089,SO-202405-00036,2024-05-24,10007,长沙沃土农服股份有限公司,20,P0006,UAV-JF-ENT-AG,UAV-JF-ENT-AG,13,台,22999,8.7%,21008.38,273108.99,35504.17,308613.16,已发货,已确认,项目销售,销售一部,谢文,2024-06-22,否,HT-2024-033,长沙沃土农服股份有限公司设备采购项目,长沙沃土农服股份有限公司,QT-202405-00534,,2024-05-24,Active
SO0000090,SO-202405-00037,2024-05-23,10007,长沙沃土农服股份有限公司,10,P0006,UAV-JF-ENT-AG,UAV-JF-ENT-AG,3,台,22999,12.3%,20179.0,60537.01,7869.81,68406.82,已发货,已确认,项目销售,销售一部,杨帆,2024-06-19,否,HT-2024-411,宁波市植保服务应用项目,长沙沃土农服股份有限公司,QT-202405-00535,,2024-05-23,Active
SO0000091,SO-202405-00037,2024-05-23,10007,长沙沃土农服股份有限公司,20,P0009,UAV-BF-IND-H20,UAV-BF-IND-H20,9,台,45999,10.7%,41060.1,369540.91,48040.32,417581.23,已发货,已确认,项目销售,销售一部,杨帆,2024-07-16,否,HT-2024-411,宁波市植保服务应用项目,长沙沃土农服股份有限公司,QT-202405-00535,,2024-05-23,Active
SO0000092,SO-202403-00038,2024-03-04,10007,长沙沃土农服股份有限公司,10,P0006,UAV-JF-ENT-AG,UAV-JF-ENT-AG,9,台,22999,9.8%,20756.53,186808.78,24285.14,211093.92,已发货,已确认,项目销售,销售一部,郑海,2024-05-02,否,HT-2024-363,宁波市植保服务应用项目,长沙沃土农服股份有限公司,QT-202402-00576,,2024-03-04,Active
SO0000093,SO-202403-00038,2024-03-04,10007,长沙沃土农服股份有限公司,20,P0010,UAV-BF-IND-H30,UAV-BF-IND-H30,12,台,58999,12.8%,51457.6,617491.22,80273.86,697765.08,已发货,已确认,项目销售,销售一部,郑海,2024-04-15,否,HT-2024-363,宁波市植保服务应用项目,长沙沃土农服股份有限公司,QT-202402-00576,,2024-03-04,Active
SO0000094,SO-202403-00038,2024-03-04,10007,长沙沃土农服股份有限公司,30,P0009,UAV-BF-IND-H20,UAV-BF-IND-H20,20,台,45999,14.4%,39381.35,787627.05,102391.52,890018.57,已发货,已确认,项目销售,销售一部,郑海,2024-04-15,否,HT-2024-363,宁波市植保服务应用项目,长沙沃土农服股份有限公司,QT-202402-00576,,2024-03-04,Active
SO0000095,SO-202410-00039,2024-10-15,10007,长沙沃土农服股份有限公司,10,P0009,UAV-BF-IND-H20,UAV-BF-IND-H20,13,台,45999,11.4%,40771.56,530030.33,68903.94,598934.27,已发货,已确认,项目销售,销售一部,姚强,2024-11-21,否,HT-2024-337,宁波市植保服务应用项目,长沙沃土农服股份有限公司,QT-202410-00532,,2024-10-15,Active
SO0000096,SO-202410-00039,2024-10-15,10007,长沙沃土农服股份有限公司,20,P0006,UAV-JF-ENT-AG,UAV-JF-ENT-AG,14,台,22999,10.8%,20510.68,287149.5,37329.44,324478.94,已发货,已确认,项目销售,销售一部,姚强,2024-11-19,否,HT-2024-337,宁波市植保服务应用项目,长沙沃土农服股份有限公司,QT-202410-00532,,2024-10-15,Active
SO0000097,SO-202407-00040,2024-07-26,10007,长沙沃土农服股份有限公司,10,P0006,UAV-JF-ENT-AG,UAV-JF-ENT-AG,3,台,22999,14.5%,19669.05,59007.14,7670.93,66678.06,已发货,已确认,直销,销售一部,陈静,2024-08-30,否,,,长沙沃土农服股份有限公司,QT-202407-00542,,2024-07-26,Active
SO0000098,SO-202407-00040,2024-07-26,10007,长沙沃土农服股份有限公司,20,P0010,UAV-BF-IND-H30,UAV-BF-IND-H30,6,台,58999,12.1%,51832.49,310994.95,40429.34,351424.29,已发货,已确认,直销,销售一部,陈静,2024-08-27,否,,,长沙沃土农服股份有限公司,QT-202407-00542,,2024-07-26,Active
SO0000099,SO-202304-00041,2023-04-30,10007,长沙沃土农服股份有限公司,10,P0009,UAV-BF-IND-H20,UAV-BF-IND-H20,13,台,45999,5.5%,43461.36,564997.74,73449.71,638447.45,已发货,已确认,项目销售,销售一部,姚强,2023-06-07,否,HT-2023-242,2023年宁波市农业项目,长沙沃土农服股份有限公司,QT-202304-00576,,2023-04-30,Active
SO0000100,SO-202304-00041,2023-04-30,10007,长沙沃土农服股份有限公司,20,P0006,UAV-JF-ENT-AG,UAV-JF-ENT-AG,8,台,22999,12.0%,20249.14,161993.12,21059.11,183052.23,已发货,已确认,项目销售,销售一部,姚强,2023-05-21,否,HT-2023-242,2023年宁波市农业项目,长沙沃土农服股份有限公司,QT-202304-00576,,2023-04-30,Active
SO0000101,SO-202303-00042,2023-03-08,10007,长沙沃土农服股份有限公司,10,P0006,UAV-JF-ENT-AG,UAV-JF-ENT-AG,8,台,22999,7.6%,21254.05,170032.38,22104.21,192136.59,已发货,已确认,直销,销售一部,刘洋,2023-04-15,否,,,长沙沃土农服股份有限公司,QT-202302-00396,,2023-03-08,Active
SO0000102,SO-202303-00042,2023-03-08,10007,长沙沃土农服股份有限公司,20,P0010,UAV-BF-IND-H30,UAV-BF-IND-H30,8,台,58999,12.6%,51554.81,412438.51,53617.01,466055.52,已发货,已确认,直销,销售一部,刘洋,2023-04-09,否,,,长沙沃土农服股份有限公司,QT-202302-00396,,2023-03-08,Active
SO0000103,SO-202303-00042,2023-03-08,10007,长沙沃土农服股份有限公司,30,P0009,UAV-BF-IND-H20,UAV-BF-IND-H20,6,台,45999,9.2%,41787.0,250721.98,32593.86,283315.84,已发货,已确认,直销,销售一部,刘洋,2023-03-28,否,,,长沙沃土农服股份有限公司,QT-202302-00396,,2023-03-08,Active
SO0000104,SO-202303-00043,2023-03-24,10007,长沙沃土农服股份有限公司,10,P0006,UAV-JF-ENT-AG,UAV-JF-ENT-AG,3,台,22999,9.1%,20898.18,62694.55,8150.29,70844.84,已取消,已取消,项目销售,销售一部,姚强,2023-05-19,否,HT-2023-232,长沙沃土农服股份有限公司设备采购项目,长沙沃土农服股份有限公司,QT-202303-00594,,2023-03-24,Active
SO0000105,SO-202303-00043,2023-03-24,10007,长沙沃土农服股份有限公司,20,P0010,UAV-BF-IND-H30,UAV-BF-IND-H30,11,台,58999,13.1%,51287.4,564161.43,73340.99,637502.42,已取消,已取消,项目销售,销售一部,姚强,2023-05-06,否,HT-2023-232,长沙沃土农服股份有限公司设备采购项目,长沙沃土农服股份有限公司,QT-202303-00594,,2023-03-24,Active
SO0000106,SO-202303-00044,2023-03-13,10007,长沙沃土农服股份有限公司,10,P0006,UAV-JF-ENT-AG,UAV-JF-ENT-AG,7,台,22999,7.7%,21217.38,148521.69,19307.82,167829.51,已发货,已确认,项目销售,销售一部,贾斌,2023-04-09,否,HT-2023-003,2023年宁波市农业项目,长沙沃土农服股份有限公司,QT-202303-00595,,2023-03-13,Active
SO0000107,SO-202303-00044,2023-03-13,10007,长沙沃土农服股份有限公司,20,P0009,UAV-BF-IND-H20,UAV-BF-IND-H20,9,台,45999,14.6%,39300.68,353706.09,45981.79,399687.88,已发货,已确认,项目销售,销售一部,贾斌,2023-04-09,否,HT-2023-003,2023年宁波市农业项目,长沙沃土农服股份有限公司,QT-202303-00595,,2023-03-13,Active
SO0000108,SO-202406-00045,2024-06-27,10008,南京绿野农资服务有限公司,10,P0010,UAV-BF-IND-H30,UAV-BF-IND-H30,16,台,58999,10.5%,52795.15,844722.4,109813.91,954536.32,已发货,已确认,项目销售,销售一部,杨帆,2024-08-26,否,HT-2024-450,南京绿野农资服务有限公司设备采购项目,南京绿野农资服务有限公司,QT-202406-00390,,2024-06-27,Active
SO0000109,SO-202406-00045,2024-06-27,10008,南京绿野农资服务有限公司,20,P0009,UAV-BF-IND-H20,UAV-BF-IND-H20,8,台,45999,5.9%,43288.97,346311.72,45020.52,391332.24,已发货,已确认,项目销售,销售一部,杨帆,2024-07-16,否,HT-2024-450,南京绿野农资服务有限公司设备采购项目,南京绿野农资服务有限公司,QT-202406-00390,,2024-06-27,Active
SO0000110,SO-202406-00045,2024-06-27,10008,南京绿野农资服务有限公司,30,P0006,UAV-JF-ENT-AG,UAV-JF-ENT-AG,10,台,22999,10.8%,20512.82,205128.18,26666.66,231794.84,已发货,已确认,项目销售,销售一部,杨帆,2024-08-13,否,HT-2024-450,南京绿野农资服务有限公司设备采购项目,南京绿野农资服务有限公司,QT-202406-00390,,2024-06-27,Active
SO0000111,SO-202303-00046,2023-03-23,10008,南京绿野农资服务有限公司,10,P0006,UAV-JF-ENT-AG,UAV-JF-ENT-AG,14,台,22999,5.3%,21774.27,304839.83,39629.18,344469.0,已发货,已确认,项目销售,销售一部,李娜,2023-04-25,否,HT-2023-173,南京绿野农资服务有限公司设备采购项目,南京绿野农资服务有限公司,QT-202303-00596,,2023-03-23,Active
SO0000112,SO-202303-00046,2023-03-23,10008,南京绿野农资服务有限公司,20,P0009,UAV-BF-IND-H20,UAV-BF-IND-H20,6,台,45999,5.4%,43495.75,260974.49,33926.68,294901.17,已发货,已确认,项目销售,销售一部,李娜,2023-04-10,否,HT-2023-173,南京绿野农资服务有限公司设备采购项目,南京绿野农资服务有限公司,QT-202303-00596,,2023-03-23,Active
SO0000113,SO-202303-00047,2023-03-26,10008,南京绿野农资服务有限公司,10,P0010,UAV-BF-IND-H30,UAV-BF-IND-H30,7,台,58999,13.3%,51125.69,357879.84,46524.38,404404.22,已发货,已确认,项目销售,销售一部,冯涛,2023-05-12,否,HT-2023-012,济南市农业合作社应用项目,南京绿野农资服务有限公司,QT-202303-00597,,2023-03-26,Active
SO0000114,SO-202303-00047,2023-03-26,10008,南京绿野农资服务有限公司,20,P0009,UAV-BF-IND-H20,UAV-BF-IND-H20,17,台,45999,9.4%,41686.59,708671.98,92127.36,800799.34,已发货,已确认,项目销售,销售一部,冯涛,2023-05-04,否,HT-2023-012,济南市农业合作社应用项目,南京绿野农资服务有限公司,QT-202303-00597,,2023-03-26,Active
SO0000115,SO-202303-00047,2023-03-26,10008,南京绿野农资服务有限公司,30,P0006,UAV-JF-ENT-AG,UAV-JF-ENT-AG,9,台,22999,8.9%,20945.69,188511.22,24506.46,213017.68,已发货,已确认,项目销售,销售一部,冯涛,2023-04-23,否,HT-2023-012,济南市农业合作社应用项目,南京绿野农资服务有限公司,QT-202303-00597,,2023-03-26,Active
SO0000116,SO-202401-00048,2024-01-20,10008,南京绿野农资服务有限公司,10,P0006,UAV-JF-ENT-AG,UAV-JF-ENT-AG,12,台,22999,8.0%,21151.54,253818.48,32996.4,286814.89,已发货,已确认,项目销售,销售一部,吴磊,2024-03-07,否,HT-2024-335,2024年济南市农业项目,南京绿野农资服务有限公司,QT-202401-00048,,2024-01-20,Active
SO0000117,SO-202401-00048,2024-01-20,10008,南京绿野农资服务有限公司,20,P0010,UAV-BF-IND-H30,UAV-BF-IND-H30,19,台,58999,10.0%,53121.62,1009310.86,131210.41,1140521.28,已发货,已确认,项目销售,销售一部,吴磊,2024-03-08,否,HT-2024-335,2024年济南市农业项目,南京绿野农资服务有限公司,QT-202401-00048,,2024-01-20,Active
SO0000118,SO-202401-00048,2024-01-20,10008,南京绿野农资服务有限公司,30,P0009,UAV-BF-IND-H20,UAV-BF-IND-H20,13,台,45999,12.0%,40494.81,526432.48,68436.22,594868.71,已发货,已确认,项目销售,销售一部,吴磊,2024-02-18,否,HT-2024-335,2024年济南市农业项目,南京绿野农资服务有限公司,QT-202401-00048,,2024-01-20,Active
SO0000119,SO-202403-00049,2024-03-16,10008,南京绿野农资服务有限公司,10,P0010,UAV-BF-IND-H30,UAV-BF-IND-H30,5,台,58999,12.8%,51470.31,257351.56,33455.7,290807.26,已发货,已确认,直销,销售一部,姚强,2024-05-04,否,,,南京绿野农资服务有限公司,QT-202403-00543,,2024-03-16,Active
SO0000120,SO-202403-00049,2024-03-16,10008,南京绿野农资服务有限公司,20,P0009,UAV-BF-IND-H20,UAV-BF-IND-H20,6,台,45999,12.1%,40441.6,242649.6,31544.45,274194.05,已发货,已确认,直销,销售一部,姚强,2024-05-10,否,,,南京绿野农资服务有限公司,QT-202403-00543,,2024-03-16,Active
SO0000121,SO-202403-00049,2024-03-16,10008,南京绿野农资服务有限公司,30,P0006,UAV-JF-ENT-AG,UAV-JF-ENT-AG,5,台,22999,5.6%,21715.76,108578.81,14115.25,122694.05,已发货,已确认,直销,销售一部,姚强,2024-04-17,否,,,南京绿野农资服务有限公司,QT-202403-00543,,2024-03-16,Active
SO0000122,SO-202412-00050,2024-12-18,10008,南京绿野农资服务有限公司,10,P0009,UAV-BF-IND-H20,UAV-BF-IND-H20,11,台,45999,9.7%,41558.23,457140.57,59428.27,516568.84,已发货,已确认,项目销售,销售一部,刘洋,2025-01-02,否,HT-2024-145,2024年济南市农业项目,南京绿野农资服务有限公司,QT-202412-00050,,2024-12-18,Active
SO0000123,SO-202412-00050,2024-12-18,10008,南京绿野农资服务有限公司,20,P0006,UAV-JF-ENT-AG,UAV-JF-ENT-AG,13,台,22999,11.5%,20348.28,264527.61,34388.59,298916.2,已发货,已确认,项目销售,销售一部,刘洋,2025-02-09,否,HT-2024-145,2024年济南市农业项目,南京绿野农资服务有限公司,QT-202412-00050,,2024-12-18,Active
SO0000124,SO-202412-00050,2024-12-18,10008,南京绿野农资服务有限公司,30,P0010,UAV-BF-IND-H30,UAV-BF-IND-H30,16,台,58999,11.8%,52064.03,833024.52,108293.19,941317.71,已发货,已确认,项目销售,销售一部,刘洋,2025-02-16,否,HT-2024-145,2024年济南市农业项目,南京绿野农资服务有限公司,QT-202412-00050,,2024-12-18,Active
SO0000125,SO-202304-00051,2023-04-04,10008,南京绿野农资服务有限公司,10,P0009,UAV-BF-IND-H20,UAV-BF-IND-H20,7,台,45999,11.8%,40592.44,284147.07,36939.12,321086.19,已发货,已确认,直销,销售一部,钱进,2023-04-22,否,,,南京绿野农资服务有限公司,QT-202304-00051,,2023-04-04,Active
SO0000126,SO-202304-00051,2023-04-04,10008,南京绿野农资服务有限公司,20,P0006,UAV-JF-ENT-AG,UAV-JF-ENT-AG,3,台,22999,6.8%,21444.11,64332.33,8363.2,72695.54,已发货,已确认,直销,销售一部,钱进,2023-05-03,否,,,南京绿野农资服务有限公司,QT-202304-00051,,2023-04-04,Active
SO0000127,SO-202304-00051,2023-04-04,10008,南京绿野农资服务有限公司,30,P0010,UAV-BF-IND-H30,UAV-BF-IND-H30,7,台,58999,13.2%,51191.87,358343.09,46584.6,404927.69,已发货,已确认,直销,销售一部,钱进,2023-04-20,否,,,南京绿野农资服务有限公司,QT-202304-00051,,2023-04-04,Active
SO0000128,SO-202303-00052,2023-03-13,10008,南京绿野农资服务有限公司,10,P0010,UAV-BF-IND-H30,UAV-BF-IND-H30,13,台,58999,6.3%,55282.22,718668.8,93426.94,812095.74,已发货,已确认,项目销售,销售一部,袁琳,2023-05-07,否,HT-2023-371,济南市农业合作社应用项目,南京绿野农资服务有限公司,QT-202303-00598,,2023-03-13,Active
